Date,Open,High,Low,Close,Volume,MA5
2021-01-08,80.56655874370578,82.14782897631748,75.22733933750614,75.5689697265625,51272100,75.14924774169921
2021-01-11,74.75880667628213,77.88230236790434,74.59287299231332,76.78907775878906,19920800,76.05115356445313
2021-01-12,77.29665460928472,77.71637406939777,75.95940715567241,77.56019592285156,18231000,76.48063201904297
2021-01-13,77.06238904871381,78.46796260995785,76.67195856790966,77.99944305419922,15067700,77.02724914550781
2021-01-14,78.09703538159586,80.24443239345611,77.64803445900627,79.35619354248047,17639300,77.45477600097657
2021-01-15,78.98527716009453,79.92232356983615,77.6285113478348,78.7900619506836,14322600,78.09899444580078
2021-01-19,79.3366820938444,83.63148435164169,79.024333244931,83.4557876586914,26602500,79.43233642578124
2021-01-20,83.87550257701248,85.16394243982738,81.2400597725677,81.50360107421875,21191700,80.22101745605468
2021-01-21,81.99164688567514,83.06534553406702,80.53727332964417,82.97750091552734,14696200,81.21662902832031
2021-01-22,82.06974162009713,82.9189361125258,80.26397457130747,80.31277465820312,14229500,81.40794525146484
2021-01-25,81.2010149889949,81.50360082459038,77.00382059049203,79.33667755126953,19283400,81.51726837158203
2021-01-26,79.83448755323282,80.01994723502445,77.12095563662362,77.60900115966797,13678000,80.34791107177735
2021-01-27,75.48111146442511,75.73488973787578,72.5528387496773,73.29466247558594,23513400,78.70612335205078
2021-01-28,75.35422684360383,78.26298147870602,74.88570730517446,76.51577758789062,18351400,77.41377868652344
2021-01-29,76.486487922746,77.47234187365235,75.11019609996735,76.39863586425781,17934400,76.63095092773438
2021-02-01,77.68707587653773,79.15121231549533,76.6036217629335,78.50699615478516,14900200,76.4650146484375
2021-02-02,79.31715523491641,79.78567473568489,78.0091894473894,79.66854858398438,11386200,76.87692413330078
2021-02-03,79.89304650818384,80.55678868313531,77.08190712149818,77.21855926513672,17456000,77.66170349121094
2021-02-04,77.25759883577578,79.39523291508166,77.07213917547264,79.30738830566406,11519700,78.22002563476562
2021-02-05,79.8149594206673,80.05898217564265,78.79006831796089,79.16098022460938,10958000,78.77249450683594
2021-02-08,79.7954435733137,82.05021152244227,79.6880729617377,82.00141143798828,12394800,79.47137756347657
2021-02-09,81.35717765459306,81.99163824949164,80.42989424842169,81.32789611816406,10362500,79.8032470703125
2021-02-10,81.99166316078919,82.42114568419045,79.35621982370071,80.38111114501953,9869200,80.43575744628906
2021-02-11,82.38208243490519,84.56852420422778,81.99164454292315,84.412353515625,18750400,81.45675048828124
2021-02-12,84.05120245899187,86.20836282557615,83.41674177541206,85.90577697753906,14273900,82.80570983886719
2021-02-16,87.08684521248145,87.08684521248145,84.9687294081246,85.64222717285156,10312800,83.53387298583985
2021-02-17,84.61732762291496,85.23226224620137,82.87012391258088,83.99263000488281,10033500,84.06681976318359
2021-02-18,84.45138776598404,86.6085553711585,83.90477920375874,86.423095703125,19168100,85.27521667480468
2021-02-19,88.0922088582002,89.30255955957314,86.68663549726195,88.78523254394531,21886500,86.14979248046875
2021-02-22,87.38942048745889,88.35574843092188,83.86573160552688,84.21712493896484,16077000,85.8120620727539
2021-02-23,83.20200377710391,87.06732366261348,80.46895314892735,86.12052154541016,23203200,85.90772094726563
2021-02-24,86.18883978552718,90.38602669071145,85.63246820368015,90.30793762207031,21281700,87.17078247070313
2021-02-25,89.33184903757822,90.87407467381101,85.48605538957183,86.01314544677734,22546200,87.08879241943359
2021-02-26,87.59440987381434,90.71790574236906,86.12051773109573,89.34161376953125,22787600,87.20006866455078
2021-03-01,92.27965116690258,93.46072047456185,90.35675055674405,92.49439239501953,19908900,88.85552215576172
2021-03-02,91.33283356373522,92.63103636667806,88.72667240978527,88.91212463378906,18679600,89.4138427734375
2021-03-03,88.40456126065759,91.09857449632149,86.2766825902751,86.9794692993164,26424100,88.74814910888672
2021-03-04,86.68663448620146,87.60416235799944,79.89304239920791,82.31375122070312,31971100,88.00827026367188
2021-03-05,85.43723558901041,87.18443919985552,81.30837523765231,86.80376434326172,30329100,87.50070037841797
2021-03-08,86.45239337814667,87.57489969680212,82.84085908019557,83.01655578613281,22708300,85.60513305664062
2021-03-09,85.89601844724312,88.0238973839292,84.23666652421508,87.1649398803711,22301400,85.25569610595703
2021-03-10,87.85794421306026,87.85794421306026,83.27031250344027,83.36792755126953,23407800,84.53338775634765
2021-03-11,85.49578998330432,88.06291356495849,84.77348487319935,87.17466735839844,20716500,85.50557098388671
2021-03-12,85.47628594446249,86.4133323820184,84.3635428344284,85.67150115966797,21916400,85.27911834716797
2021-03-15,85.67151257370568,86.78426327897493,84.08048676155721,86.72569274902344,16144400,86.0209457397461
2021-03-16,88.58026109668855,92.41629914784596,87.9555634323714,89.24400329589844,28539000,86.43675842285157
2021-03-17,89.14639970833863,93.20693470978874,87.94580440885933,92.49439239501953,24616700,88.26205139160156
2021-03-18,90.74718110838904,91.24498960160723,87.27229954494567,87.67249298095703,27081000,88.36161651611329
2021-03-19,88.199577911633,90.46410859397534,86.76472303868219,88.34599304199219,24963400,88.89651489257812
2021-03-22,89.63444830344788,90.21033848305579,87.5065693885016,89.09759521484375,19365800,89.37089538574219
2021-03-23,88.84380412167776,89.08782688425289,82.93845773555003,83.3581771850586,32043800,88.19373016357422
