Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,MA5
2021-01-08 00:00:00-05:00,48.670044758378275,49.451224470527826,47.161649974707984,47.498741149902344,14419000,0.0,0.0,47.0631721496582
2021-01-11 00:00:00-05:00,46.92019490515601,49.22965769168728,46.73365928849891,48.90487289428711,11892000,0.0,0.0,47.79151992797851
2021-01-12 00:00:00-05:00,49.259957010274256,50.929321142459635,49.136864161701006,50.794864654541016,18790000,0.0,0.0,48.58482284545899
2021-01-13 00:00:00-05:00,50.5865387233564,50.5865387233564,49.54022803235338,49.8536491394043,13613000,0.0,0.0,49.15314483642578
2021-01-14 00:00:00-05:00,51.35920510891668,54.02185072992552,51.35352328984935,52.816463470458984,20034000,0.0,0.0,49.97371826171875
2021-01-15 00:00:00-05:00,52.361015118775605,52.52293433165364,50.87440118593685,51.8449592590332,15264000,0.0,0.0,50.84296188354492
2021-01-19 00:00:00-05:00,53.00963021775282,55.15433086658264,52.90168288098439,54.92139434814453,20351000,0.0,0.0,52.04626617431641
2021-01-20 00:00:00-05:00,55.26417544837251,55.43272285906412,52.98501799266572,53.30979919433594,18510000,0.0,0.0,52.54925308227539
2021-01-21 00:00:00-05:00,53.91579862854472,54.0010186886167,52.239806521856224,53.42247009277344,12402000,0.0,0.0,53.26301727294922
2021-01-22 00:00:00-05:00,53.2880121458524,54.50097390145027,52.7530217687199,53.39027404785156,11998000,0.0,0.0,53.37777938842773
2021-01-25 00:00:00-05:00,54.10043590154253,54.50381249652428,52.3307029952123,53.76050567626953,16753000,0.0,0.0,53.760888671875
2021-01-26 00:00:00-05:00,53.998182643495646,54.094766346938364,52.116716640681595,52.330711364746094,14310000,0.0,0.0,53.24275207519531
2021-01-27 00:00:00-05:00,50.9993914855139,51.60256016217517,48.4816157585149,48.768524169921875,22525000,0.0,0.0,52.3344970703125
2021-01-28 00:00:00-05:00,49.84134469433992,49.99568573360589,47.72315669831398,48.04036331176758,24901000,0.0,0.0,51.25807571411133
2021-01-29 00:00:00-05:00,47.8187832440283,47.90400329581624,45.55004002070581,45.82463836669922,28250000,0.0,0.0,49.74494857788086
2021-02-01 00:00:00-05:00,46.496932739398126,47.81784187412435,46.10586971769091,47.48169708251953,16938000,0.0,0.0,48.48918685913086
2021-02-02 00:00:00-05:00,48.528016944272686,48.996725559958556,47.817850842649186,48.86605453491211,14587000,0.0,0.0,47.79625549316406
2021-02-03 00:00:00-05:00,49.24764031382168,49.379257680072385,47.484535426743236,47.754398345947266,16049000,0.0,0.0,47.59343032836914
2021-02-04 00:00:00-05:00,47.77049364610426,49.28551278953163,47.35764975559088,49.19366455078125,14012000,0.0,0.0,47.824090576171876
2021-02-05 00:00:00-05:00,49.66617875693268,49.711629707672344,48.21365190562619,48.26857376098633,12367000,0.0,0.0,48.3128776550293
2021-02-08 00:00:00-05:00,48.76473263753545,50.502271273349656,48.68519439125634,50.448299407958984,14658000,0.0,0.0,48.90619812011719
2021-02-09 00:00:00-05:00,50.717212799566184,51.22663681338242,49.89057857630018,50.003257751464844,9441000,0.0,0.0,49.13363876342773
2021-02-10 00:00:00-05:00,50.4691309407296,50.81663939446493,49.35937733894942,50.42178726196289,8682000,0.0,0.0,49.66711654663086
2021-02-11 00:00:00-05:00,51.131950350870014,54.59472107112691,51.05430484385278,54.18187713623047,29727000,0.0,0.0,50.6647590637207
2021-02-12 00:00:00-05:00,53.98966191153696,56.59928214062514,53.499172449681055,55.50278854370117,20121000,0.0,0.0,52.111602020263675
2021-02-16 00:00:00-05:00,55.86639109880349,57.15415933596471,55.582325425804044,56.035884857177734,14520000,0.0,0.0,53.22911911010742
2021-02-17 00:00:00-05:00,55.26890148026095,55.812416398429576,54.0672997351214,55.47911071777344,14530000,0.0,0.0,54.32428970336914
2021-02-18 00:00:00-05:00,54.79072466777646,55.141075821693825,53.69707020483562,54.70834732055664,11371000,0.0,0.0,55.18160171508789
2021-02-19 00:00:00-05:00,56.28112779884769,57.002657425989625,55.74234830414675,56.662723541259766,16986000,0.0,0.0,55.67777099609375
2021-02-22 00:00:00-05:00,55.80863293675469,56.11542590167611,53.565455680234564,53.76430130004883,16155000,0.0,0.0,55.330073547363284
2021-02-23 00:00:00-05:00,52.69905102592211,53.859937372970535,50.792018632109645,53.27665328979492,17167000,0.0,0.0,54.77822723388672
2021-02-24 00:00:00-05:00,52.66212543138031,56.61159312699566,52.45759799377838,56.519744873046875,15170000,0.0,0.0,54.98635406494141
2021-02-25 00:00:00-05:00,55.86638647407872,56.09931936751198,51.57035722777846,51.85631561279297,26750000,0.0,0.0,54.41594772338867
