Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,MA5
2021-01-08 00:00:00-05:00,161.7280821384662,164.88144578384419,161.7280821384662,164.79647827148438,830300,0.0,0.0,160.58004760742188
2021-01-11 00:00:00-05:00,163.4936106149174,164.97588912067778,163.0970810900656,163.98455810546875,627300,0.0,0.0,161.74887084960938
2021-01-12 00:00:00-05:00,163.927914933587,165.7311770870089,163.2670179785697,164.5038299560547,936200,0.0,0.0,163.189599609375
2021-01-13 00:00:00-05:00,163.7201714233631,164.89087328281718,162.8704531252707,164.36216735839844,449000,0.0,0.0,163.8334930419922
2021-01-14 00:00:00-05:00,164.031787742098,167.1096207689121,162.3606875006839,163.77687072753906,596900,0.0,0.0,164.28478088378907
2021-01-15 00:00:00-05:00,163.83346948561498,164.56988340312603,161.54869625357338,163.85235595703125,570200,0.0,0.0,164.09595642089843
2021-01-19 00:00:00-05:00,165.05135742479547,165.05135742479547,161.89798009525356,162.17178344726562,1419300,0.0,0.0,163.7334014892578
2021-01-20 00:00:00-05:00,162.10573841028568,163.53137179650625,160.99168140722173,163.257568359375,610600,0.0,0.0,163.48414916992186
2021-01-21 00:00:00-05:00,163.06874543531754,163.41806594915812,160.94447103376385,162.6627655029297,680600,0.0,0.0,163.14426879882814
2021-01-22 00:00:00-05:00,162.45508889262405,164.38109154580354,161.2843723583954,164.00344848632812,452700,0.0,0.0,163.18958435058593
2021-01-25 00:00:00-05:00,164.93808327383329,165.41014419585693,163.02151708290975,164.01284790039062,503000,0.0,0.0,163.2216827392578
2021-01-26 00:00:00-05:00,163.9656815407417,164.3150021038558,160.85007576442547,162.89881896972656,460200,0.0,0.0,163.36708984375
2021-01-27 00:00:00-05:00,161.5959248329929,165.14581836360182,160.71788388257556,161.95468139648438,642400,0.0,0.0,163.10651245117188
2021-01-28 00:00:00-05:00,162.05855044415605,163.21038054259745,160.19862878058237,160.3402557373047,861300,0.0,0.0,162.6420104980469
2021-01-29 00:00:00-05:00,161.3976306632237,163.43693735823283,157.73444760680707,158.1876220703125,995400,0.0,0.0,161.47884521484374
2021-02-01 00:00:00-05:00,159.2450533654504,165.86334328927236,159.2450533654504,164.8437042236328,872700,0.0,0.0,161.6450164794922
2021-02-02 00:00:00-05:00,165.56122012545396,169.81920478964184,164.9475466411845,168.7901153564453,888100,0.0,0.0,162.82327575683593
2021-02-03 00:00:00-05:00,168.9506401404064,170.59341771476377,167.22289503793385,169.39437866210938,646300,0.0,0.0,164.31121520996095
2021-02-04 00:00:00-05:00,169.8947329288532,172.61380860930433,169.01670647729904,172.02845764160156,1096700,0.0,0.0,166.64885559082032
2021-02-05 00:00:00-05:00,172.19841588085532,173.14253790759528,167.4683697131053,171.91517639160156,1023800,0.0,0.0,169.3943664550781
2021-02-08 00:00:00-05:00,172.39662522250893,173.62397188651298,170.98987872744658,172.3399658203125,919500,0.0,0.0,170.89361877441405
2021-02-09 00:00:00-05:00,172.63270121029078,173.652340220505,171.244840816298,172.88760375976562,701700,0.0,0.0,171.71311645507814
2021-02-10 00:00:00-05:00,173.71847318891366,174.09611628120794,172.32117646003212,173.07647705078125,654000,0.0,0.0,172.4495361328125
2021-02-11 00:00:00-05:00,173.69010544508998,173.69010544508998,170.91438478047976,171.6319122314453,690000,0.0,0.0,172.37022705078124
2021-02-12 00:00:00-05:00,171.60361103962143,172.52886098017467,169.98917047290328,170.95217895507812,721600,0.0,0.0,172.17762756347656
2021-02-16 00:00:00-05:00,171.87743571967633,174.0961140695003,170.40460750981458,173.10479736328125,689400,0.0,0.0,172.33059387207032
2021-02-17 00:00:00-05:00,172.2456001043082,172.91591857949098,170.93327125202424,171.6319122314453,454300,0.0,0.0,172.07945556640624
2021-02-18 00:00:00-05:00,171.112666112601,173.0858775157287,170.44233319445152,172.73655700683594,589600,0.0,0.0,172.0114715576172
2021-02-19 00:00:00-05:00,173.52963056510873,174.54928407784445,172.37780054550868,172.53829956054688,579800,0.0,0.0,172.1927490234375
2021-02-22 00:00:00-05:00,171.34870438862728,172.3872299293097,170.36680945594912,170.4612274169922,759300,0.0,0.0,172.0945587158203
2021-02-23 00:00:00-05:00,171.13154529217235,171.13154529217235,167.30786278952814,168.57298278808594,577100,0.0,0.0,171.18819580078124
2021-02-24 00:00:00-05:00,168.57295135231442,172.28334313515512,168.57295135231442,170.96157836914062,644300,0.0,0.0,171.05412902832032
2021-02-25 00:00:00-05:00,170.88608162978605,171.47143265854723,169.48878510653756,170.4329071044922,594900,0.0,0.0,170.59339904785156
2021-02-26 00:00:00-05:00,170.88607193734887,171.27316539203287,165.6745147705078,165.6745147705078,958200,0.0,0.0,169.22064208984375
2021-03-01 00:00:00-05:00,166.8546718347158,172.69878913786576,166.50535131555534,172.2550506591797,778600,0.0,0.0,169.57940673828125
2021-03-02 00:00:00-05:00,171.94350597046878,172.44388951272472,169.7436998289665,169.79090881347656,947100,0.0,0.0,169.82299194335937
2021-03-03 00:00:00-05:00,169.50765971859218,170.12134767016997,167.60054362652963,168.3652801513672,581400,0.0,0.0,169.3037322998047
2021-03-04 00:00:00-05:00,168.84676001306403,169.11111299707198,164.07894145566266,165.13636779785156,939600,0.0,0.0,168.24442443847656
2021-03-05 00:00:00-05:00,167.1945404977658,169.58316770490265,165.4101507183996,168.8750762939453,671300,0.0,0.0,168.88453674316406
2021-03-08 00:00:00-05:00,168.7429170353156,172.70822646029987,168.06314805890023,169.19610595703125,565100,0.0,0.0,168.2727478027344
2021-03-09 00:00:00-05:00,169.57374531393356,170.3479178276583,166.8829919733712,167.13790893554688,697600,0.0,0.0,167.74214782714844
2021-03-10 00:00:00-05:00,168.7334660179193,169.2055269648347,166.1654533142072,167.8271026611328,825800,0.0,0.0,167.63451232910157
2021-03-11 00:00:00-05:00,168.35581962218555,170.4423208979578,167.78934073486684,168.5540771484375,532800,0.0,0.0,168.31805419921875
2021-03-12 00:00:00-05:00,169.29346641765144,169.8053215807397,167.23652866401508,169.77688598632812,499800,0.71,0.0,168.4984161376953
2021-03-15 00:00:00-04:00,170.46881319686932,172.44042936016714,169.02802845204482,172.37408447265625,515500,0.0,0.0,169.1340118408203
2021-03-16 00:00:00-04:00,172.01388714714574,173.0281236223377,170.42142176267689,172.97125244140625,483800,0.0,0.0,170.3006805419922
2021-03-17 00:00:00-04:00,173.46417440895542,173.70114732481463,171.3124562831235,171.8906707763672,812100,0.0,0.0,171.11339416503907
2021-03-18 00:00:00-04:00,169.90958177242175,173.11346024398333,169.5019952970678,171.95703125,588200,0.0,0.0,171.79398498535156
2021-03-19 00:00:00-04:00,172.31720647435134,174.90496093929545,170.69631994859915,173.67269897460938,1306900,0.0,0.0,172.57314758300782
2021-03-22 00:00:00-04:00,173.67271869959052,176.94294217691035,173.44521948431418,176.03297424316406,1013000,0.0,0.0,173.30492553710937
2021-03-23 00:00:00-04:00,176.26045281711154,177.63489284332857,173.18929306875773,174.29832458496094,907100,0.0,0.0,173.57033996582032
2021-03-24 00:00:00-04:00,173.66321482880278,175.61586908050853,171.51149699034235,171.6062774658203,541700,0.0,0.0,173.51346130371093
2021-03-25 00:00:00-04:00,172.1845475934345,174.74386714193585,171.42624568954844,174.49740600585938,656100,0.0,0.0,174.02153625488282
2021-03-26 00:00:00-04:00,175.4831689357525,179.84346142869032,174.89546633390637,179.72024536132812,613100,0.0,0.0,175.23104553222657
2021-03-29 00:00:00-04:00,178.23208225810168,180.68711838712352,176.84816842091104,179.0377960205078,1577900,0.0,0.0,175.8320098876953
2021-03-30 00:00:00-04:00,178.53539931152903,179.10412562729908,176.2035794722032,176.8860626220703,495500,0.0,0.0,176.34955749511718
2021-03-31 00:00:00-04:00,177.6348993126514,179.5970420799407,176.8860712314862,178.25103759765625,680900,0.0,0.0,177.6785095214844
