Date,Open,High,Low,Close,Volume,MA5
2021-01-08,21.932346473030808,22.145779190207623,21.67622623540119,21.79574966430664,7514100,21.310830688476564
2021-01-11,21.77013863790304,22.137243197040977,21.633541819855786,22.009183883666992,8907000,21.59597702026367
2021-01-12,22.051872176810644,22.325065842614944,21.98357376035957,22.12017059326172,7280700,21.843559646606444
2021-01-13,22.188466170123153,22.231153692668784,21.94088505280844,21.949420928955078,6596600,21.971619033813475
2021-01-14,21.838435280699738,22.137241406647508,21.821360272734175,21.87258529663086,8290500,21.949422073364257
2021-01-15,21.735990182236563,21.82990111203309,21.334737203914127,21.4884090423584,8364600,21.88795394897461
2021-01-19,21.565247519501078,21.667694338373703,21.334739734493432,21.462799072265625,6794200,21.778676986694336
2021-01-20,21.531088574918044,21.616461974187335,21.385954284668895,21.514015197753906,6270500,21.657445907592773
2021-01-21,21.69329776268244,21.71891027084435,21.32619328750581,21.650611877441406,7160000,21.59768409729004
2021-01-22,21.437183247185104,21.642078466129128,21.317659814862584,21.573780059814453,6684500,21.537923049926757
2021-01-25,21.531092952695683,21.57378047519078,20.839571371899904,21.360347747802734,9953100,21.512310791015626
2021-01-26,21.505482414337596,21.650616736436262,20.822496698665194,21.018856048583984,11548300,21.423522186279296
2021-01-27,20.643212135805513,21.548166377456425,20.62613712806284,21.215211868286133,12948600,21.363761520385744
2021-01-28,21.326197653021833,21.642078804898308,21.21521335165914,21.232288360595703,9292900,21.280096817016602
2021-01-29,21.14691449429436,21.334734703512513,20.549302221131008,20.779809951782227,14666900,21.121302795410156
2021-02-01,20.89933204650879,20.984705462202996,20.57491502090576,20.89933204650879,9353000,21.029099655151366
2021-02-02,21.155455546727158,21.343275787446107,21.061544612186324,21.249364852905273,5952800,21.075201416015624
2021-02-03,21.223751358895726,21.633541812905836,21.146915445223517,21.539630889892578,6300500,21.140085220336914
2021-02-04,21.52255739986762,22.16285564009417,21.43718560386085,22.154319763183594,6963400,21.324491500854492
2021-02-05,22.197002493995136,22.692166330649762,22.15431660208241,22.325061798095703,7267500,21.633541870117188
2021-02-08,22.512887675957575,23.35808118893036,22.461662642422723,23.306856155395508,8426300,22.11504669189453
2021-02-09,23.33246633447989,23.520286553535207,23.12757110595703,23.12757110595703,7065500,22.490687942504884
2021-02-10,23.230014438536642,23.503209664150308,22.999508358582215,23.178791046142578,6267500,22.81851997375488
2021-02-11,23.306848472009673,23.46052026522908,22.99096901115837,23.375146865844727,6265600,23.062685394287108
2021-02-12,23.37515188286065,23.47760030978284,23.24709257047979,23.46906280517578,3941200,23.291485595703126
