Date,Open,High,Low,Close,Volume,MA5
2021-01-08,410.0,415.45001220703125,404.6400146484375,405.4700012207031,348500,393.6180053710938
2021-01-11,402.1199951171875,414.5400085449219,400.19000244140625,413.7900085449219,312600,400.7500061035156
2021-01-12,410.6700134277344,419.2099914550781,403.3299865722656,407.95001220703125,313100,406.22600708007815
2021-01-13,409.20001220703125,414.19000244140625,406.82000732421875,412.45001220703125,214700,409.75200805664065
2021-01-14,413.6199951171875,418.75,411.54998779296875,411.9800109863281,247200,410.3280090332031
2021-01-15,410.739990234375,414.2699890136719,406.6300048828125,409.2200012207031,305800,411.0780090332031
2021-01-19,417.1000061035156,417.7799987792969,403.4200134277344,405.8399963378906,291500,409.4880065917969
2021-01-20,409.4700012207031,411.5,405.0199890136719,406.54998779296875,241900,409.2080017089844
2021-01-21,407.510009765625,409.010009765625,402.9700012207031,406.20001220703125,161600,407.9580017089844
2021-01-22,405.3999938964844,410.5799865722656,403.6000061035156,408.8399963378906,259300,407.3299987792969
2021-01-25,409.2300109863281,412.3999938964844,400.3800048828125,402.6300048828125,192500,406.0119995117187
2021-01-26,403.17999267578125,404.3599853515625,394.010009765625,395.1600036621094,234600,403.8760009765625
2021-01-27,392.989990234375,396.4700012207031,380.6400146484375,391.3599853515625,314400,400.83800048828124
2021-01-28,391.04998779296875,398.67999267578125,390.2900085449219,393.0299987792969,199100,398.20399780273436
2021-01-29,390.30999755859375,397.69000244140625,382.489990234375,387.8299865722656,298900,394.0019958496094
2021-02-01,391.6700134277344,400.3299865722656,388.4599914550781,397.3299865722656,252500,392.9419921875
2021-02-02,396.3800048828125,410.30999755859375,396.3800048828125,405.19000244140625,263400,394.9479919433594
2021-02-03,411.0,412.1400146484375,401.7799987792969,403.69000244140625,206900,397.41399536132815
2021-02-04,404.4700012207031,409.3599853515625,403.30999755859375,407.3399963378906,180400,400.2759948730469
2021-02-05,409.2699890136719,411.8900146484375,405.6000061035156,407.1099853515625,232100,404.1319946289062
