Date,Open,High,Low,Close,Volume,MA5
2021-01-08,521.6400146484375,531.6099853515625,518.1599731445312,529.6400146484375,1594900,521.4200012207032
2021-01-11,525.0,526.9600219726562,515.0800170898438,523.0599975585938,1286500,520.6659973144531
2021-01-12,520.0,522.510009765625,507.30999755859375,513.2100219726562,1173000,516.9140075683594
2021-01-13,518.2100219726562,523.7000122070312,511.0,521.7100219726562,1076700,519.8060119628906
2021-01-14,527.2000122070312,528.0,512.7899780273438,514.3400268554688,1448700,520.3920166015625
2021-01-15,518.4099731445312,526.5599975585938,513.0,513.760009765625,1083700,517.216015625
2021-01-19,515.5999755859375,522.9500122070312,509.69000244140625,519.4199829101562,978100,516.4880126953125
2021-01-20,527.989990234375,543.469970703125,527.010009765625,542.1900024414062,1538900,522.2840087890625
2021-01-21,543.5,546.4000244140625,537.8699951171875,544.3300170898438,1012400,526.8080078125
2021-01-22,549.75,554.3400268554688,540.2999877929688,541.0900268554688,1029700,532.1580078125
2021-01-25,547.72998046875,552.8200073242188,525.0599975585938,537.8800048828125,1712100,536.9820068359375
2021-01-26,540.0,540.780029296875,530.6099853515625,532.4600219726562,1417700,539.5900146484375
2021-01-27,524.8800048828125,533.0700073242188,508.2200012207031,516.5,2241300,534.4520141601563
2021-01-28,545.0,563.8800048828125,542.8599853515625,554.239990234375,3282700,536.4340087890625
2021-01-29,549.0800170898438,552.0,529.3400268554688,543.1599731445312,2380200,536.847998046875
2021-02-01,546.010009765625,564.72998046875,546.010009765625,558.5599975585938,1716900,540.9839965820313
2021-02-02,562.8800048828125,588.8200073242188,560.0999755859375,583.510009765625,2251600,551.193994140625
2021-02-03,583.0,587.4299926757812,574.5599975585938,576.6500244140625,1491500,563.2239990234375
2021-02-04,579.8900146484375,589.0,572.1300048828125,588.97998046875,1253300,570.1719970703125
2021-02-05,588.6799926757812,592.5399780273438,582.3200073242188,589.72998046875,972000,579.4859985351562
2021-02-08,591.3099975585938,598.3699951171875,584.0,587.9099731445312,1031700,585.3559936523437
2021-02-09,587.1400146484375,588.5999755859375,576.010009765625,581.780029296875,1635000,585.0099975585938
2021-02-10,585.760009765625,593.780029296875,579.010009765625,589.3599853515625,966700,587.5519897460938
2021-02-11,594.0,595.0,588.0,594.469970703125,731300,588.6499877929688
2021-02-12,591.3200073242188,593.7100219726562,585.530029296875,591.2899780273438,823000,588.9619873046875
2021-02-16,591.8200073242188,594.6599731445312,581.1500244140625,585.739990234375,891500,588.5279907226562
2021-02-17,580.0,583.1400146484375,570.75,580.9400024414062,887000,588.3599853515625
2021-02-18,569.9600219726562,579.3099975585938,565.9000244140625,575.7999877929688,973600,585.6479858398437
2021-02-19,577.1599731445312,582.1099853515625,559.0800170898438,570.72998046875,1958000,580.8999877929688
2021-02-22,566.030029296875,566.030029296875,549.780029296875,550.260009765625,1038800,572.693994140625
2021-02-23,539.3400268554688,553.7999877929688,524.4099731445312,551.75,1571200,565.89599609375
2021-02-24,545.5,554.2000122070312,538.9299926757812,551.8300170898438,1113500,560.0739990234375
2021-02-25,550.0,556.489990234375,526.8900146484375,528.7899780273438,1761700,550.6719970703125
2021-02-26,532.5,540.3200073242188,521.1500244140625,533.4600219726562,1799000,543.2180053710938
2021-03-01,544.8200073242188,556.6400146484375,540.0399780273438,556.469970703125,1232100,544.4599975585937
2021-03-02,559.5599975585938,562.4299926757812,548.3099975585938,549.2999877929688,1121400,543.9699951171875
2021-03-03,544.2899780273438,545.7899780273438,513.6699829101562,516.0,1806000,536.8039916992187
2021-03-04,510.94000244140625,517.75,484.8999938964844,490.6300048828125,2831300,529.1719970703125
2021-03-05,496.239990234375,496.239990234375,467.1499938964844,486.9599914550781,3232900,519.8719909667968
2021-03-08,490.7799987792969,497.260009765625,462.510009765625,464.04998779296875,1969800,501.38799438476565
2021-03-09,480.7099914550781,493.55999755859375,478.7799987792969,488.95001220703125,2448200,489.3179992675781
2021-03-10,497.1099853515625,499.0,473.9599914550781,474.0,1927000,480.9179992675781
2021-03-11,494.489990234375,511.7099914550781,490.2200012207031,502.8699951171875,1923300,483.3659973144531
2021-03-12,489.0,494.8800048828125,482.739990234375,489.2200012207031,1504700,483.8179992675781
2021-03-15,490.0,497.2099914550781,486.4700012207031,496.7699890136719,967000,490.36199951171875
2021-03-16,504.2799987792969,509.1499938964844,495.30999755859375,498.989990234375,1138500,492.3699951171875
2021-03-17,491.4599914550781,492.7300109863281,476.3699951171875,485.0,2486000,494.5699951171875
2021-03-18,479.69000244140625,479.79998779296875,464.6700134277344,466.17999267578125,1870000,487.23199462890625
