Date,Open,High,Low,Close,Volume,MA5
2021-01-08,267.41477144501414,272.26617218961115,264.8943112782324,268.32440185546875,1051800,256.3474945068359
2021-01-11,266.59037729218613,275.592007039242,263.42559725111096,273.9432678222656,1203900,261.80152282714846
2021-01-12,273.83904465158423,280.75607469724093,271.94396475780167,275.7246398925781,1323500,266.5771087646484
2021-01-13,273.60222368048295,278.12197987467204,270.2005579452391,274.88140869140625,1154500,271.2939758300781
2021-01-14,286.9341168285783,299.29950429120436,286.0718518170774,287.9385070800781,2431200,276.1624450683594
2021-01-15,287.5689145046131,288.81967428443505,280.4718489319199,288.17535400390625,1606600,280.13263549804685
2021-01-19,291.69069252961566,300.18064232068343,291.69069252961566,297.60333251953125,1275000,284.8646484375
2021-01-20,300.2944235629589,300.9387438960051,286.3939974639714,288.3648681640625,1019600,287.3926940917969
2021-01-21,291.8044612124802,292.69515128120287,284.66948492435455,289.18927001953125,1063100,290.2542663574219
2021-01-22,289.2840126653099,293.13102357956456,288.49756701944193,289.0092468261719,725000,290.4684143066406
2021-01-25,293.1688688747846,295.94515412208676,287.38886911791553,292.6950988769531,955700,291.37236328125
2021-01-26,293.73737649956377,294.43854679014635,286.9340467838539,287.625732421875,832100,289.37684326171876
2021-01-27,281.70366245188586,283.13445726783084,268.2012159171931,269.518310546875,1657800,285.60753173828124
2021-01-28,275.4782723023776,281.17296716448783,273.31788259083254,275.828857421875,1021200,282.93544921875
2021-01-29,272.00089081968605,274.0286407524274,265.045949136765,265.3775939941406,1163800,278.20911865234376
2021-02-01,271.01545457895907,278.59577665402924,267.6706386199997,277.26922607421875,1052500,275.1239440917969
2021-02-02,280.47185785537556,283.9019482470816,278.21670788514825,283.10601806640625,1106900,274.2200012207031
2021-02-03,285.778144878254,285.778144878254,270.5606507928296,271.28076171875,1279900,274.57249145507814
2021-02-04,273.30847340066697,282.5375048781411,271.2996929811997,278.79473876953125,1401800,275.16566772460936
2021-02-05,280.50027259670253,282.5090528241352,271.5554924425056,272.9199523925781,890400,276.67413940429685
2021-02-08,274.7298600339368,286.7162400551401,273.5170095044521,286.403564453125,1018200,278.5010070800781
2021-02-09,284.53681479131086,289.4261250066005,280.96457023239,282.6606750488281,735500,278.4119384765625
2021-02-10,286.28030592738793,288.18487085414307,280.47188026682295,281.9974060058594,546900,280.5552673339844
2021-02-11,283.7030154150954,309.36239136775106,283.7030154150954,307.4578552246094,2285700,286.287890625
2021-02-12,304.6625487943593,317.20796970727986,302.1894831627173,314.40325927734375,1503000,294.5845520019531
2021-02-16,315.0570661436254,324.25767191841214,315.0570661436254,319.4915466308594,1395900,301.2021484375
2021-02-17,315.77721256803085,317.14167258037446,306.40602740802035,312.97247314453125,1062800,307.26450805664064
2021-02-18,309.83709336578625,311.64233278707155,305.12446133022377,308.9439697265625,1005500,312.65382080078126
2021-02-19,314.13167536682585,321.14363269636226,311.63283121867323,314.17919921875,1512400,313.9980895996094
2021-02-22,308.7919287300272,310.6731946111808,298.1979960511859,300.3927917480469,1123100,311.19599609375
2021-02-23,292.3926786931841,305.43795983367494,288.525675838578,302.8821105957031,1745700,307.8741088867188
2021-02-24,298.1884936261714,312.3359289113443,294.6159991668473,312.0508728027344,1170100,307.6897888183594
2021-02-25,306.59708347193515,310.07455857128565,287.3949873727701,289.58978271484375,1528000,303.81895141601564
2021-02-26,295.79418733555195,299.0341309251538,288.05064125857365,295.70867919921875,1316000,300.1248474121094
2021-03-01,300.25972705553386,310.1220697594745,299.3001165755234,309.7325134277344,1294000,301.9927917480469
2021-03-02,309.62799399961784,310.38808548068357,294.20739233952014,294.3689270019531,1175900,300.2901550292969
2021-03-03,295.00551502787863,299.3476110914092,288.3926259545624,288.6586608886719,1155200,295.61171264648436
2021-03-04,287.1098719681111,290.98641314451385,268.24981223854,273.2760009765625,1655300,292.3489562988281
2021-03-05,278.0933419352169,282.42592914252896,264.30695677146986,281.11474609375,1631100,289.4301696777344
2021-03-08,276.49710670778575,279.1764490047987,259.61329233147404,260.3734130859375,2182500,279.558349609375
2021-03-09,269.48513023091124,281.51376851626105,268.2119606740634,279.4329833984375,1944100,276.5711608886719
2021-03-10,284.8106569015264,285.39973219792756,268.62996240810116,269.3140563964844,1688000,272.7022399902344
2021-03-11,279.38531381310304,286.91034536817824,275.53730443561426,281.5801086425781,1709500,274.3630615234375
2021-03-12,274.46370116053265,280.0789658345837,271.70833344624594,279.5943908691406,1298400,274.0589904785156
2021-03-15,278.83436851365144,284.3926291566126,276.8866155939816,284.0505676269531,1321900,278.79442138671874
2021-03-16,284.7726206786633,290.7014154364871,283.97451592246637,286.89141845703125,1544200,280.2861083984375
2021-03-17,281.40914386117305,294.454422855074,276.6014944043705,290.15985107421875,1906300,284.45526733398435
2021-03-18,283.4233768909337,284.80107509095876,273.42803350131294,274.34014892578125,2041200,283.007275390625
2021-03-19,273.6086365412513,282.4163215224354,270.3021773368842,278.2737731933594,3220700,282.74315185546874
2021-03-22,285.03870064029354,292.76325406694724,283.4329803070356,290.1313781738281,1820000,283.9593139648438
2021-03-23,291.22403036455864,292.14565659519207,281.3426662026866,282.24530029296875,1766300,283.03009033203125
2021-03-24,295.0150162479024,301.19085394713386,282.71083569502684,283.0339050292969,1669200,281.6049011230469
2021-03-25,278.4162914177301,285.98882048201284,272.630009459547,284.4781188964844,1188000,283.6324951171875
2021-03-26,283.8130052578684,304.27879057905943,283.8130052578684,303.9842529296875,1650500,288.77459106445315
2021-03-29,301.88449418442735,301.9985050238325,291.5755888522247,298.6350402832031,1428400,290.47532348632814
2021-03-30,297.2098267541961,302.62557322576225,296.14568699733786,301.25738525390625,924100,294.2777404785156
2021-03-31,305.70396787175076,316.6779448637658,305.15290587810995,313.9225769042969,1811800,300.4554748535156
2021-04-01,320.1934413175256,330.4453403318996,320.1934413175256,329.97027587890625,1885700,309.55390625
2021-04-05,331.6425788902593,341.75196728975385,328.8112124892811,337.3718566894531,1496100,316.23142700195314
2021-04-06,335.5096208071797,336.15570170873644,323.5760002915122,329.3147888183594,1690400,322.36737670898435
2021-04-07,330.36933305088445,335.1104962853203,326.54031449625313,330.6828918457031,985500,328.2524780273437
2021-04-08,336.34562320066846,336.60214755959726,331.0439168133802,336.3836364746094,1125000,332.74468994140625
2021-04-09,334.3694082350089,337.37179033906733,330.863429928458,335.2530212402344,913800,333.8012390136719
2021-04-12,332.1365423658411,333.210192584024,326.2077187441893,327.88946533203125,1376100,331.9047607421875
2021-04-13,332.0891067058634,332.0891067058634,322.2077700401804,326.9679260253906,1226400,331.4353881835938
