Date,Open,High,Low,Close,Volume,MA5
2021-01-08,32.3611970919524,32.448352228953084,31.864405496586695,32.204315185546875,4144900,31.62384910583496
2021-01-11,31.855685947006474,32.77954563389575,31.724953249881622,32.718536376953125,5620900,32.08055076599121
2021-01-12,32.85798064318697,33.15431269110024,32.50063934935814,32.6488037109375,3860500,32.39256973266602
2021-01-13,32.59650841351878,32.64880014730757,32.265313025588284,32.39604568481445,2763700,32.439632415771484
2021-01-14,33.006149167731145,33.77312691637638,32.66623951911422,33.145599365234375,5223400,32.622660064697264
2021-01-15,32.91026983575925,33.14559261954533,32.422195906206746,32.945133209228516,4854200,32.7708236694336
2021-01-19,33.31119607109349,33.7556925007618,33.215323444658935,33.58137893676758,4017300,32.94339218139648
2021-01-20,33.616236877026765,33.85155965164186,33.22403225266828,33.51165008544922,3220200,33.11596145629883
2021-01-21,33.55523121801961,33.64238633283993,33.06715393066406,33.06715393066406,2823800,33.25018310546875
2021-01-22,32.68366931077954,32.98000137885413,32.491924053568106,32.77082443237305,4314700,33.175228118896484
2021-01-25,32.89284629278695,33.58137973353074,32.72724690692375,33.52037048339844,4799900,33.29027557373047
2021-01-26,33.7644047896118,33.77311897032521,32.352468131739066,32.39604568481445,5583200,33.053208923339845
2021-01-27,31.507064312904497,32.21302957140218,30.53090948364597,30.705223083496094,9009500,32.49192352294922
2021-01-28,31.446045286729547,32.16072783190482,31.315309296250557,31.75980567932129,5476000,32.23045387268066
2021-01-29,31.55063168523618,31.785954470269598,30.984113499997843,31.26301383972168,5565800,31.928891754150392
2021-02-01,31.51577463624188,31.716234087849916,31.027697281399504,31.289169311523438,3455300,31.48265151977539
2021-02-02,31.742368483914973,31.9776912310882,31.402458957360455,31.663930892944336,4356800,31.336228561401366
2021-02-03,31.480896574746215,31.89053279447208,31.03640031538148,31.67264175415039,3891900,31.529712295532228
2021-02-04,31.986418592473346,32.57908273286014,31.864400091468088,32.49192428588867,3636800,31.676136016845703
2021-02-05,32.648800750936246,32.840545977718065,32.55292813754534,32.61393737792969,2226500,31.946320724487304
2021-02-08,32.70982106772057,33.023584881519724,32.66624349908299,32.84055709838867,2295000,32.25659828186035
2021-02-09,32.81439544039983,32.92769639941549,31.62035002051117,31.663930892944336,7023600,32.25659828186035
2021-02-10,31.759804966065676,32.352469013352945,31.733659098458798,32.195587158203125,3898000,32.3611873626709
2021-02-11,32.28274804009436,32.28274804009436,31.594211326351413,32.0387077331543,3536900,32.27054405212402
2021-02-12,31.742373146188882,32.21301870966308,31.637786351446035,32.14329528808594,2865500,32.176415634155276
2021-02-16,33.511654713797626,34.130464692831325,33.42449627148362,33.64238739013672,8140600,32.336781692504886
