Date,Open,High,Low,Close,Volume,MA5
2021-01-08,259.989990234375,264.3299865722656,259.2900085449219,262.79998779296875,630400,256.9859985351562
2021-01-11,258.1600036621094,264.6199951171875,258.1600036621094,260.42999267578125,533300,258.1319976806641
2021-01-12,261.4800109863281,261.8399963378906,255.82000732421875,258.5799865722656,560200,258.0699920654297
2021-01-13,258.95001220703125,259.8800048828125,253.4600067138672,257.1400146484375,700800,259.55799560546876
2021-01-14,257.1199951171875,260.4800109863281,257.0,257.9100036621094,563000,259.3719970703125
2021-01-15,258.67999267578125,260.8599853515625,255.0,258.9200134277344,624200,258.59600219726565
2021-01-19,261.6600036621094,268.6400146484375,261.1000061035156,268.20001220703125,819300,260.15000610351564
2021-01-20,270.8299865722656,280.1099853515625,270.8299865722656,273.42999267578125,985500,263.12000732421876
2021-01-21,276.20001220703125,276.20001220703125,271.2699890136719,272.8699951171875,600000,266.26600341796876
2021-01-22,273.2300109863281,277.2200012207031,269.75,270.1400146484375,562900,268.7120056152344
2021-01-25,273.25,274.489990234375,265.0400085449219,269.6300048828125,475000,270.85400390625
2021-01-26,269.8299865722656,270.1700134277344,265.30999755859375,266.0899963378906,563300,270.4320007324219
2021-01-27,262.5899963378906,266.510009765625,252.10000610351562,254.52999877929688,812800,266.652001953125
2021-01-28,257.5,264.17999267578125,256.0199890136719,259.1600036621094,835500,263.9100036621094
2021-01-29,257.0799865722656,260.6099853515625,253.72000122070312,255.4499969482422,791300,260.9720001220703
2021-02-01,259.9599914550781,264.82000732421875,257.4100036621094,263.57000732421875,643000,259.76000061035154
2021-02-02,264.010009765625,270.1600036621094,264.010009765625,269.760009765625,700000,260.49400329589844
2021-02-03,270.0,270.3699951171875,263.5199890136719,265.2099914550781,689000,262.6300018310547
2021-02-04,266.1199951171875,270.2699890136719,264.7200012207031,270.0899963378906,500900,264.8160003662109
2021-02-05,271.8599853515625,276.9700012207031,271.6099853515625,272.9200134277344,697500,268.31000366210935
2021-02-08,275.29998779296875,278.3900146484375,274.19000244140625,276.4800109863281,625200,270.8920043945312
2021-02-09,276.4800109863281,279.92999267578125,275.4100036621094,278.1600036621094,350300,272.57200317382814
2021-02-10,278.0299987792969,280.239990234375,275.5,276.8699951171875,703300,274.90400390625
2021-02-11,279.0799865722656,287.1099853515625,278.3800048828125,286.70001220703125,666500,278.22600708007815
2021-02-12,286.7099914550781,293.30999755859375,285.0899963378906,292.0899963378906,604700,282.06000366210935
2021-02-16,299.6199951171875,300.9100036621094,289.9599914550781,290.6700134277344,1102400,284.89800415039065
2021-02-17,286.9100036621094,287.94000244140625,278.8599853515625,283.760009765625,929400,286.01800537109375
2021-02-18,278.1000061035156,279.05999755859375,269.2900085449219,270.95001220703125,1160000,284.8340087890625
2021-02-19,272.6099853515625,274.8299865722656,267.3500061035156,268.07000732421875,1111700,281.1080078125
2021-02-22,265.8299865722656,266.79998779296875,253.8699951171875,254.69000244140625,1150900,273.6280090332031
2021-02-23,251.74000549316406,254.6699981689453,246.08999633789062,253.2100067138672,1567100,266.13600769042966
